Id,Name,Type,Industry,AnnualRevenue,NumberOfEmployees,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Phone,Website,CreatedDate,LastModifiedDate,OwnerId,IsDeleted
92a54de4-8db5-47aa-85cd-65280ef8b796,Kerr-Prince,Competitor,Technology,7267296,6896,41804 Nancy Gateway Suite 722,New Timothy,Hawaii,33868,Antarctica (the territory South of 60 deg S),(616)947-8126x34270,http://www.brown.com/,2023-01-07T19:28:05,2025-05-18T19:46:09,64dacd62-8d07-4597-b73b-a0425d277315,False
e409b084-2f31-4ed6-97bc-fbac477693e1,Proctor PLC,Competitor,Retail,30253264,3162,17223 Harris Gardens,Karenborough,Arizona,31945,Egypt,(311)470-7951x6782,https://www.hayes.com/,2022-10-26T09:57:31,2024-02-20T20:35:46,e1686fbd-d902-4841-9797-175ac4a26ebf,False
66ac6705-57b5-4840-923c-8e076441179e,"Jimenez, Haynes and Garrison",Partner,Retail,30176415,2890,4936 Bernard Ridges Apt. 069,Kingshire,Wisconsin,52283,Saint Pierre and Miquelon,001-315-637-5586x73301,http://mcpherson.info/,2022-12-20T19:15:05,2025-04-08T11:39:50,9dcc5b2b-7f3b-43fe-be0e-9d1739f40e57,False
a085cf92-10a5-4a6d-93c4-a42a0767e228,Perkins-Garza,Customer,Healthcare,22035729,3730,746 Thomas Turnpike Apt. 625,Morrishaven,Nevada,85372,Cuba,518.757.6423x48486,http://www.wood-hansen.com/,2023-01-05T20:57:47,2023-09-10T09:01:34,5a54fe81-28a5-4ec2-b547-29fcf60431e2,False
37b47ed0-4e9f-471f-91bf-081ee30d01a1,Dennis-Fisher,Prospect,Technology,20120093,4394,613 Harrison Summit,North Nancy,Montana,16610,Pakistan,(317)215-0995,http://hess-thomas.com/,2023-09-25T02:03:16,2023-11-27T19:33:53,f4ae9162-73ea-4ca6-9b99-7d0f959ffb3c,False
7ca2a2ad-7014-4401-8233-5fe27214efc1,"Barnes, Nguyen and Howard",Customer,Retail,26091072,9190,50548 Ferguson Street,North Paige,Delaware,06674,Guadeloupe,239-410-6792x92675,http://www.johnson.com/,2023-08-09T18:39:31,2024-10-14T22:16:01,e5e2e73c-fa0f-484d-8ac3-22440a7ac8ca,False
aa124480-2fbc-477c-8db2-8e23b46372e2,"Morrow, Thomas and Jones",Partner,Retail,14429479,8075,43832 Garza Station,Nortonville,South Carolina,37852,Kenya,(910)317-8234x0003,http://www.ball.com/,2025-01-05T21:23:44,2025-12-23T07:51:52,47e0e596-626c-4704-a920-e80c816cdc76,False
8abe5c06-a1f0-4e39-9a32-64fa78df8e80,Mann Ltd,Customer,Manufacturing,9549299,9118,37773 Ryan Fields,North Johnport,North Dakota,26912,Trinidad and Tobago,+1-538-766-6204x3124,http://howard.com/,2024-07-27T00:26:04,2025-09-23T20:21:35,d1fc5a47-f476-4f9f-8752-559246932d8e,False
d8e1a3c4-a391-484e-bed7-b7155163a898,Juarez Group,Competitor,Finance,31450427,9072,5426 Jennifer Islands Apt. 173,Jenniferstad,Hawaii,89643,Angola,8983224813,http://lawson.org/,2025-11-02T02:03:32,2025-12-05T06:46:00,f9f5a0b2-d6b0-4339-8a3c-7e71aaafcad4,False
86263cca-16ea-489d-8ea5-ba1dd886ef6b,Knight-Myers,Prospect,Manufacturing,47668110,524,725 Contreras Manor Apt. 747,Thompsonland,West Virginia,28729,Anguilla,(869)446-4820x236,https://www.bradford.com/,2025-07-30T16:02:38,2025-11-29T12:41:14,a8a76b4b-ad6f-4231-a129-e59e663e8da6,False
ca4de212-6af8-4259-a7ab-df0712d21c7b,Howard LLC,Customer,Retail,5908454,719,822 Brandon Hills Apt. 746,East Robert,Georgia,05541,Haiti,866-471-3182x8817,https://casey.com/,2024-05-17T15:40:18,2024-10-20T20:28:35,e4bc1565-1c37-4a9b-aa5b-d5fa67a88d21,False
6258d9d6-79d1-413b-aa4b-61e186dbedf9,Aguirre-Zuniga,Prospect,Finance,24968019,9129,038 White Stravenue Suite 995,New Darlene,Minnesota,31232,Saudi Arabia,(899)712-2231x07269,http://dawson-rodriguez.com/,2025-09-20T07:28:44,2025-10-01T16:28:54,d0deaebe-9c8e-40b6-986f-5d989cd9a444,False
6040eec3-a7c7-4607-ad18-70e4c46634f8,"Robbins, Flores and Adams",Partner,Manufacturing,9011023,4137,67623 Jennifer Dale,Port Joseph,West Virginia,37870,British Virgin Islands,001-544-362-0278x2137,https://www.moon.info/,2025-01-07T19:07:23,2025-10-24T17:23:46,d78ddbd9-624b-4aa8-a709-3f925c60b034,False
636f4b15-50e2-44de-8361-377891586744,"Gillespie, Melendez and Ramsey",Customer,Manufacturing,8834837,1042,7712 Dennis Village,Debraburgh,California,30151,China,001-337-668-8750,https://garza-brown.org/,2022-01-08T14:51:35,2022-07-10T00:23:21,ea8551e2-2d5d-4504-981a-05c0d5d4b930,False
4520472a-656b-4d5e-8d69-0604cccebaa5,Dillon Group,Competitor,Finance,44855344,861,219 Vickie Estates,Katherineside,Michigan,12010,Saint Pierre and Miquelon,834.945.5396,http://www.quinn-thompson.biz/,2024-04-05T04:00:13,2025-07-30T01:50:04,191c6883-34fc-4d71-a737-a336bd166cf3,False
f8948677-f708-4868-a0b9-4cb9c27517e7,"Smith, Santos and Wilson",Customer,Finance,11858650,1036,015 Danielle Square,New Jonathan,Iowa,11924,Italy,426.806.8605,https://www.fisher.net/,2023-02-04T03:19:47,2025-01-10T04:56:43,dec37651-12b6-4107-a692-92bb8c05d6c9,False
af2808de-0e88-47fd-a49e-f0758250d77c,"Hale, Salazar and Lee",Partner,Manufacturing,48315866,9514,64778 Donna Pike Suite 805,West Monica,New Mexico,86982,United Arab Emirates,651.960.5778,https://floyd-thompson.org/,2023-02-12T05:03:59,2023-12-25T03:50:37,d41b3ba0-b299-4642-92ee-13242c9ee4fd,False
9ff321f7-1a7f-43e5-9520-442d16e368b6,"Gomez, Harris and Martinez",Partner,Finance,5763678,8055,46449 David Parkways Suite 168,Jessicaberg,Illinois,78633,Wallis and Futuna,226.787.2582,https://richardson-hodges.org/,2022-06-15T06:03:16,2023-07-10T06:19:46,0c0d4128-094c-43ce-aff6-b680931d8074,False
b498fc23-4ba5-4815-a949-492f7383739e,Vance-Cook,Prospect,Technology,8897159,6798,334 Rojas Valleys,New Brittany,Louisiana,28490,Germany,7068945338,http://carter-perez.com/,2024-01-11T05:10:38,2025-01-15T06:55:48,3bb6bc15-de4a-41e0-841c-3cd4f9da62b1,False
b38df7e1-67a7-4172-a370-619592d281db,"Aguilar, Gill and Shaw",Customer,Technology,4028716,8618,4983 Mays Views,West Joeburgh,North Carolina,25384,Russian Federation,536.350.8115x90104,https://www.owens.com/,2023-02-11T23:54:52,2024-12-04T05:27:47,0431dded-5333-4f6a-9c07-28c54c216004,False
c124e54f-6410-4514-af92-57b6bd38cc4e,Duncan-Wiggins,Prospect,Healthcare,37988805,2602,5566 Lawrence Park,Turnerfort,Mississippi,35836,Italy,569.590.8296x175,http://www.nolan.net/,2024-03-22T06:35:04,2024-12-23T10:50:03,acb54596-03f7-4fd1-9fbb-bad05cf69136,False
a876c3bd-cff3-4225-bbbb-29fe5817bcf3,Roberts-Reyes,Competitor,Healthcare,9512513,9787,055 Samantha Hill,East Jamesmouth,Idaho,39917,Egypt,6199728271,http://www.evans.com/,2022-02-18T01:15:41,2023-08-19T01:49:44,ea820167-0d6e-4c5c-a948-793b790ac303,False
3a6d5ee5-ac1f-4004-bd23-bcf28321e3d1,"Ball, Gamble and Boyle",Prospect,Retail,13357521,1902,049 Stout Place,Lake Donna,Minnesota,53542,Estonia,001-423-934-1136x134,http://www.bates.org/,2025-01-12T09:11:25,2025-05-23T14:08:08,933019b4-8ec3-4725-90d1-698150502b52,False
0e50f4bd-a30e-459c-b01d-4b5a6461f971,Thomas Inc,Prospect,Retail,49878839,8887,8855 Kathy Brook,Tylermouth,Iowa,90506,Macao,3528272582,https://mcbride-mccullough.net/,2024-08-06T06:10:21,2025-11-14T17:02:29,b6e30066-519f-4028-ba74-9ce1b39b058a,False
dcaea527-aca1-4d03-8625-50f15c8e3d5c,"Zhang, Grant and Sanford",Customer,Healthcare,23930099,7928,12178 Michael Lake,Parkermouth,Alabama,44915,Martinique,638.541.6168x223,http://www.romero-hawkins.com/,2025-03-13T22:43:42,2025-08-11T11:26:20,aab03870-2b01-4046-bbc7-405452bf842e,False
204d1e29-c4cf-4098-9749-b92f9ea4cacc,Harris Inc,Prospect,Healthcare,36793451,3747,537 Moore Keys,Lake Tylerfort,Illinois,32415,Guernsey,001-980-906-4649x2010,http://www.woods-gregory.com/,2023-09-05T15:29:37,2024-01-23T22:49:07,85eb3545-8274-4728-8d14-9312f6db8657,False
2722652d-f8ee-4537-be2f-ec49500b1313,Knapp Group,Prospect,Finance,6763877,5369,61352 Mckay Oval Suite 077,Jenniferberg,South Dakota,60929,Australia,001-943-398-6052x2410,http://www.tanner.com/,2025-07-18T10:41:42,2025-08-06T17:05:49,7e52e38f-49f0-4dcd-b296-13c876ffed35,False
cd32d68c-05e3-4d6f-a821-e45d94f9099a,Yang-Jenkins,Prospect,Technology,19918511,7815,631 Blake Crossroad Apt. 022,Roberttown,Minnesota,67839,Egypt,001-744-617-6006x0872,http://turner.org/,2023-03-12T13:25:58,2024-03-30T01:34:45,f60a64a4-dd5b-4999-9d7f-b73fa71877e5,False
cec97515-dde5-4397-8d9d-df6082b86550,Summers-Wagner,Customer,Retail,34595256,6598,5221 Elliott Summit,Michelleside,Iowa,34600,Switzerland,6536994277,https://walton.net/,2023-09-01T00:40:58,2024-02-23T19:55:07,6fa05e0a-bc6e-40bc-b8b2-10b7af604195,False
6e57e8f9-9f04-449a-ad74-9a30200f632e,"Nelson, Bradley and Johnson",Partner,Manufacturing,47310894,8668,78589 Owen Locks,North Dawnside,Pennsylvania,17171,Denmark,(943)594-8952x902,http://love.net/,2025-10-19T08:43:15,2025-12-14T19:41:07,f414e91b-de38-4ca2-8e74-9e16d124a4be,False
5ae94360-ec69-480f-9c0e-c290bd6539d1,Ramirez-Cunningham,Customer,Manufacturing,15564690,7128,7970 Chen Islands,Longshire,Rhode Island,86300,Honduras,+1-436-580-1695x340,http://www.lee.biz/,2023-03-13T10:18:10,2024-11-15T20:44:02,448f32ee-0b19-404a-962b-78ca89a33d98,False
14b24baf-5564-4edd-bc9e-a32bbaec028a,"Crawford, Doyle and Cook",Partner,Retail,6523638,9096,46832 Schneider Course Suite 667,East William,Kentucky,09720,Brunei Darussalam,241.968.0618,http://campos.com/,2022-03-18T16:02:14,2022-12-21T15:53:18,544dc313-b3fe-48ca-af47-750cf6a40bb9,False
7d117f1c-6d97-4691-bd0e-60c5a70fb0e6,Bell and Sons,Prospect,Retail,5515629,5351,729 Moses Flats,West William,New Mexico,10724,Tonga,298.746.5665,https://www.burke.biz/,2022-09-07T17:23:47,2024-04-05T21:57:58,c1e6ba61-f684-4c13-9adc-5f3b069cc128,False
92768cb7-233d-422c-90e9-122cf014e93d,Evans LLC,Prospect,Manufacturing,11887361,8782,51393 Henderson Terrace,North Misty,North Carolina,24217,French Southern Territories,001-692-352-5157x2109,https://king-hale.net/,2024-12-28T02:05:31,2025-01-06T23:57:19,08f4f22a-13b1-4195-ac9e-b1ce089960d4,False
b6727c48-03ef-4f23-a743-39e6a66ba20c,Murray PLC,Competitor,Retail,34636406,24,7647 Edwards Port,Barbaraburgh,Iowa,72948,Kyrgyz Republic,+1-892-911-2500,https://www.brown.com/,2025-02-19T00:57:14,2025-04-14T02:21:45,823c19df-898c-4394-b9a2-4180d4da47c1,False
9947fbc7-8915-486c-ace3-e5836478e288,Pena Group,Customer,Retail,27553981,4586,366 Michael Station Suite 393,Randyview,Massachusetts,44632,Albania,(681)759-6111x9466,http://ortiz.com/,2022-11-17T08:14:11,2025-07-07T11:07:34,0bedb0ef-f828-4e93-b858-611b8d492268,False
3f21792d-5017-4328-8980-84286ac25f5f,Holder Inc,Competitor,Retail,39974469,1871,7446 Donna Spring Apt. 621,Royfurt,Tennessee,55791,Guinea-Bissau,001-397-372-9885x865,https://www.kennedy-thomas.com/,2025-12-21T07:53:37,2025-12-29T19:02:49,d7fcee0a-4ffe-40c6-b04c-b81cbf0dac27,True
9b1f1de5-ada2-4309-b05f-c0f3a4f70df3,Rogers LLC,Customer,Technology,26875157,586,319 Sara Lodge,Leemouth,Minnesota,40953,Ghana,(362)575-8905x10610,https://www.bridges-morrow.com/,2025-01-29T23:09:56,2025-10-13T09:14:54,6829ad9c-e4aa-4e31-946d-e73713ab770a,False
6c22af5d-5af9-4672-888e-b81989c923cf,"Moran, Wilson and Sanchez",Competitor,Manufacturing,20735069,9214,5992 Mitchell Circles Apt. 101,South Anthonystad,Alabama,59782,Dominican Republic,315.719.1953x33395,http://www.cobb.biz/,2024-12-14T05:38:23,2025-11-11T11:24:36,edb50736-abbc-4a6e-9b10-3dd28c8d35e8,False
fe3dbe3e-a189-4586-8b9f-4fec267bda5d,Rhodes-Lopez,Competitor,Healthcare,15904962,2895,470 David Curve,Willistown,South Carolina,25719,Netherlands Antilles,001-680-538-3396x1336,https://simmons.com/,2024-03-28T00:45:30,2024-06-19T18:24:19,924d8d58-2527-4cc5-a762-b0c77b320d9a,False
aae3dad4-59f6-4577-95fc-50cc2472ba09,Carter-Morgan,Prospect,Manufacturing,13331228,5596,6538 Monica Lake,Johnsonfurt,Oregon,20314,Burundi,(582)964-7940x80754,http://gutierrez-jones.org/,2024-11-29T23:37:06,2025-06-24T00:44:45,30b49531-5f43-4357-a4c4-256ad30d1374,False
e0cc16c1-a6a3-4e4a-8edc-5806466b60c1,Frazier PLC,Competitor,Retail,38113633,3855,2506 Rivera Lake Apt. 923,New Caitlinstad,South Dakota,50337,United Kingdom,(515)449-2536x9050,https://www.gonzalez.com/,2023-01-02T06:26:51,2024-06-29T13:41:57,05dae9d6-5596-4a90-bc8b-86f0c3c489bd,False
a2f5bd81-2fad-4234-9f30-b18300d3aa81,Mendoza-Lopez,Competitor,Retail,23552946,1493,7699 Beltran Keys Suite 520,Meltonbury,Indiana,05252,Jamaica,681-317-1315,http://www.avery.com/,2024-04-18T07:07:02,2025-04-23T13:19:57,7ece4398-aede-490d-91c1-63dcc174bab0,False
b83f760b-5f4c-45c9-b2b7-d7df64136a2d,"Owens, Johnson and Rodgers",Partner,Healthcare,22907488,9240,0080 Tyler Trafficway,Hughesshire,Maine,98392,United States of America,(967)363-1933,http://www.hester.com/,2024-10-17T17:11:42,2025-09-30T15:23:10,4ab0e6b3-2627-4739-89d3-6c8ee1b4975b,False
c3ff7c5e-480e-4fc3-8326-6a07a7c3106b,Chavez-Anderson,Prospect,Manufacturing,30334107,2621,9154 Fletcher Trafficway,Turnerchester,Alaska,97791,Kiribati,+1-329-626-8199x82325,http://sanders-collins.com/,2022-08-04T08:36:45,2024-05-09T17:35:53,948f6f95-4619-4ab8-bc83-432b69410f53,False
2d166a3a-ecc6-4bfc-903a-de9aa81139c0,"Franco, Hernandez and Williams",Prospect,Manufacturing,15187794,1795,24388 Chelsea Drive Apt. 440,Ellisborough,Connecticut,36448,El Salvador,(796)637-9068x72501,https://simon.com/,2025-12-01T13:18:54,2025-12-24T04:06:31,a03627d6-8241-4917-ac04-e7cc26d1994c,False
71f2aa6a-8550-43c5-b68f-c0c0710505ca,Lee-Wilkins,Customer,Healthcare,43210816,7209,678 Soto Views,Port Stacychester,Georgia,89836,South Africa,(691)267-5471,http://gilmore-ward.com/,2022-11-08T12:07:32,2024-04-29T14:26:32,8459e39f-fbcc-445d-859b-1540c4029c65,False
b7b65cea-43e6-45ed-889c-e29fe33a1142,"Henry, Becker and Hunt",Customer,Finance,17580012,3288,9949 Baker Streets,North Hollyshire,Nebraska,90624,Faroe Islands,760-957-5459x48288,http://www.allen.com/,2023-11-14T03:24:28,2024-12-25T15:45:22,966780c7-63b2-475a-9cdb-efc9ad62bef3,False
e7494de5-932e-46ed-8314-a0679f3fde1e,"Jones, Marquez and Wallace",Partner,Healthcare,3431191,7311,655 Douglas Hills,Carlton,Rhode Island,84047,Cameroon,325-278-2263,https://sandoval.info/,2025-12-08T23:25:46,2025-12-26T20:52:42,23dae54b-454b-4a1e-9af0-5e32ec055178,False
4265f058-a45f-40a4-98b1-9a9073573567,"Fisher, Ochoa and Chen",Partner,Technology,5010023,665,16719 James Drive,Seanhaven,Kansas,11280,Cape Verde,4846128622,https://short.com/,2025-08-16T14:05:33,2025-12-24T20:04:00,6bc32cc9-4eb0-462d-8c98-dce755abe5c5,False
9802a7c9-9ac4-4c43-8a56-92f8c2c46e4e,"Obrien, Franklin and Rodriguez",Customer,Healthcare,18957883,4945,1890 Justin Corner,Willisville,Wisconsin,01261,Dominica,(464)316-3307x3491,https://www.johnson.biz/,2025-02-02T13:22:24,2025-08-22T16:23:46,27794b92-eae9-4e23-a0d9-8f4a72bda4d1,False
485d564c-7b65-4bcd-84df-1894dd0199d2,Gordon and Sons,Customer,Manufacturing,15003168,6797,175 Keith Mission Suite 309,Deckerview,Massachusetts,17775,Afghanistan,(322)970-6917,https://www.duncan-knight.biz/,2022-06-06T02:21:18,2023-07-25T13:57:09,18333564-be1d-47d5-92d4-feb3fa077477,False
32626943-39b1-4268-a601-93d5ebb746e6,Lee-Russell,Competitor,Finance,8140856,2998,281 Anderson Mountains Suite 170,Lake Samantha,New Hampshire,55015,Pakistan,001-692-563-0597x17917,https://blackburn.com/,2024-06-13T01:02:17,2025-11-03T14:58:22,460714bb-ca8d-4ad0-af4c-1c4703b5ed32,False
781aa493-9373-414b-9615-0a2eb7542dfe,Sanchez PLC,Competitor,Technology,34409253,2745,5823 Patton Brooks,Hannaland,South Dakota,03803,Myanmar,(430)201-6312x7165,http://hill.com/,2024-02-25T03:08:34,2025-04-10T23:56:53,da7c341b-f71b-4805-9146-309a177d196a,False
3f49971c-241f-40a9-ab4c-b54b917769de,Moore-Flores,Competitor,Healthcare,30758412,9074,32306 Samantha Gardens,Gregoryton,Wisconsin,06247,Ireland,(817)242-8916x627,http://burke.biz/,2025-12-03T16:07:28,2025-12-30T22:36:09,e37792c6-8d06-47f6-a85d-071599602412,False
166a4daa-abb8-4409-ab0e-94104f4b7919,Williams LLC,Partner,Retail,13509113,6133,405 Melanie Via Suite 501,Rossbury,Pennsylvania,34881,Wallis and Futuna,+1-338-582-1127x1273,http://smith-warner.org/,2025-02-18T03:53:08,2025-05-28T04:16:25,dab47e5c-4942-49c4-879a-1f05d5bbf378,False
1335c149-03cc-4c6a-a7d5-eb69aa78913a,Cook LLC,Prospect,Healthcare,22646826,1020,716 Evan Crescent Suite 325,South Danieltown,Iowa,31452,Moldova,972-994-2116,http://davis.com/,2023-04-23T03:09:40,2024-08-16T13:19:22,afb90c4a-99be-41d7-951f-b5509299f2ea,False
7828297c-3e58-4a38-b6a4-0bda04bf8fb3,Thompson-Rodriguez,Competitor,Retail,32429573,1519,26891 David Flats Apt. 972,Richardfort,Colorado,16955,Myanmar,316.573.1443x644,http://fischer.com/,2022-06-28T02:02:23,2024-12-21T17:14:15,6328d9ec-ef87-44e3-bfa1-689445ee3ad9,False
03097de7-e7a3-42e4-815f-09e59ac0cfa2,Lopez PLC,Partner,Healthcare,2035392,3892,087 Stephen Walk,East Mallory,Kansas,01710,Zambia,(797)452-2881,https://www.hoffman.com/,2024-12-06T23:55:51,2025-01-30T20:20:14,23cc93d4-1334-4fb1-bb48-f1efc3593537,False
b3f438e7-8456-42b8-88fb-a366e565ca9e,Joseph-Herring,Prospect,Retail,44902799,7136,281 Kristin Road Suite 602,Bassview,West Virginia,02333,Tuvalu,001-763-506-4842x4654,http://www.thomas.com/,2025-02-24T21:39:27,2025-11-11T07:18:42,ce1140c4-5b94-4a6a-aca2-c91a610065e1,False
706f8725-0cee-46ad-a28e-364e2743f186,Cox-Parker,Partner,Manufacturing,12192772,5198,99472 Maddox Rest,Amandashire,Vermont,08136,Togo,2718517069,https://www.martin.com/,2024-02-07T19:46:55,2025-09-27T11:32:49,3d803c4d-5825-42c9-a410-1e078584cf59,False
f054b833-cf13-4b3a-9eea-cd50431191ce,"Thomas, Sloan and Frederick",Prospect,Manufacturing,16220858,3941,93332 Mark Lake Apt. 300,Debbietown,Kansas,03704,Samoa,(838)995-6045x963,http://www.bolton.com/,2024-09-22T22:24:14,2025-12-07T08:43:47,cac7785e-920a-4273-b732-b30a9d49ac9d,False
d13b34e9-ad80-4244-ba26-f52b366f5daa,Thomas-Johnson,Partner,Manufacturing,2939799,8416,1364 Smith Villages,Jenningsfort,Rhode Island,03776,Iran,001-696-590-5156x425,http://ryan.com/,2025-10-12T20:20:34,2025-11-24T06:34:11,d7300d87-7e4d-4302-bfcf-a2c88e280650,False
077bcb28-edbb-49f8-ac09-01237b36f6e2,Williams-Pena,Partner,Technology,3116379,7861,8412 Elizabeth Neck Apt. 362,Jonesborough,Idaho,06945,Mali,340-251-7537x16548,https://fernandez.com/,2024-03-29T21:02:55,2025-10-24T14:16:42,158abcbc-e35b-4ee2-8cfb-5f819417ca4e,False
f786779a-aac3-4fd4-b2c7-c639e26e5b50,Howe Group,Partner,Retail,29369357,4931,3040 Miller Landing,Hickmanview,North Carolina,26638,Argentina,854.246.9981x212,https://www.smith.com/,2025-07-19T17:11:44,2025-12-08T05:31:19,4e4ec4e6-0102-48f1-98f3-b83651fa38aa,False
923b74cc-6db7-4277-b8b8-e79d1e31b6d4,Harris Ltd,Customer,Manufacturing,26028935,6863,4098 Ford Mountains,West Justinstad,New Mexico,68907,Mauritius,452-578-9908x05269,http://www.perry-leonard.com/,2024-07-27T00:13:55,2025-06-05T05:44:20,9972c379-a4aa-4869-8ff8-e217027eedb3,False
ed6ac35c-3b3b-4b84-9caa-e042471c2a60,Vasquez Group,Competitor,Technology,49413630,2394,19840 Lopez Circle Suite 366,Carolynstad,Nevada,10605,Netherlands,001-715-977-0889x35449,https://www.johnson-page.com/,2024-01-20T17:26:58,2025-09-01T02:18:17,13ad4470-6505-40fb-b8e3-cc4402d36f07,False
03e83768-7612-4b9c-96ce-db9ebcaa1921,Gilbert-Mcmillan,Prospect,Technology,12471936,1663,1902 Novak Unions,Josephchester,Texas,23069,San Marino,464.263.6287,http://brown-cole.com/,2024-08-09T14:38:17,2025-12-22T00:46:37,96effbca-1f22-434c-b2d2-8bba8a6f5ad3,False
2a7b17a9-a5fb-4f61-beb1-f83f3b1c1870,Myers-Graham,Customer,Manufacturing,12218943,1798,4092 Erica Views Suite 276,Patrickborough,Iowa,10363,Moldova,(720)939-4009x96125,https://www.hill-wilson.com/,2022-07-01T04:05:26,2024-05-10T15:26:51,59e5a4dd-f063-4523-bb20-ddf8fcb87e2e,False
d15c8e56-8541-4793-9f93-ace9924994e6,Park and Sons,Prospect,Finance,14693545,8854,0330 Young Plains Apt. 192,West Johnnyshire,South Dakota,05473,Cuba,960-264-8129,http://www.brown.org/,2024-09-29T15:40:42,2024-12-04T16:03:24,53a902bb-4d8c-48ba-9465-8be48bc08bdd,False
81b11e16-8384-4217-b48c-0ab8bc0450d4,Adams-Mccoy,Competitor,Retail,48899968,6672,4345 Walter Mission,South Kristinmouth,Delaware,92602,Saint Martin,479-408-8855x8004,http://www.howell.com/,2023-12-12T12:13:48,2024-08-04T09:39:52,61734fdb-10a6-4deb-9ef8-5a3327ad7c03,False
99edd92d-fb6c-4bb2-b4a3-f689b56f6bf5,Cochran Inc,Customer,Finance,1073562,1914,76385 Coleman Islands,Port Natashahaven,Vermont,02550,Gambia,915-414-8214x250,http://mosley.com/,2022-05-04T13:21:18,2023-09-24T07:21:53,ec35d35a-dfb6-413b-9bb8-1c0f7c3e4df7,False
8ea2f228-884e-45e9-b283-1fbe0f06dabc,"Weber, Smith and Gardner",Partner,Retail,42661326,1485,0514 Price Street Suite 582,Bishopside,Arkansas,52747,Italy,670.893.0337x15671,http://www.brown.com/,2025-11-28T16:01:33,2025-12-05T05:51:44,697aa115-7748-4119-8adf-5c148c860ffc,False
7b33b42c-0ddc-43a4-8c0d-e6d5da0790e3,Jackson Inc,Partner,Finance,42887933,4352,428 Meyer Springs Apt. 592,West Amanda,Kansas,29643,Lesotho,001-516-436-9347x417,http://johnson.com/,2025-06-17T01:13:00,2025-11-11T03:46:44,289818c3-1145-4cdc-b3c0-248637f71abd,False
9ab63b36-252d-4d2a-8793-d98c490f7321,"Medina, Khan and Sanchez",Partner,Finance,30430272,2626,4611 Kristina Avenue Apt. 495,Port Daniel,Pennsylvania,75514,Uzbekistan,001-616-596-1376x566,http://gibson.com/,2023-10-23T18:23:51,2023-10-28T23:46:53,91fde331-ee18-4025-9fdb-c6580dfdcf98,False
0771ca5e-a749-4739-a721-0f82f757864e,Lopez-Stevenson,Customer,Healthcare,24864363,922,444 Linda Row Apt. 374,Port Jeffreyville,Wisconsin,32664,Swaziland,691-417-7195,https://www.diaz.com/,2023-09-25T21:44:41,2024-05-03T00:20:59,08fc40ce-d9d7-408b-a92c-053dbfb9677f,False
7933d357-a1ad-4fa8-a13c-7540f3fb3743,"Bell, Fleming and Robinson",Customer,Retail,30605155,1587,267 William Fords,Melissaberg,Virginia,90656,Yemen,827.735.7902x94242,http://www.pollard.biz/,2025-04-02T23:48:32,2025-11-18T00:23:56,bd4e4351-8e20-4485-8fab-b063968f1856,False
f8b64f6f-a1d8-48fa-971a-ec4aa0c8e6f3,"Harris, Miller and Hayden",Customer,Technology,49420871,2712,7753 Cochran Mountain,Lake Carlosstad,Montana,78028,Antarctica (the territory South of 60 deg S),477.618.4600,http://baker-evans.biz/,2022-04-08T04:45:57,2023-10-07T01:57:56,8ecf2ecd-b8e3-462f-8fcc-1f2c5ba37ae4,False
376e1dcd-1550-4755-8b69-3ec94a54cc18,"Lambert, Burnett and Phillips",Customer,Finance,43600883,5659,36700 Calvin Pines,Port Kelly,South Dakota,68646,Togo,+1-243-822-6033,https://beck.com/,2022-02-16T07:24:50,2023-12-26T02:47:27,9e1a8e23-f204-416c-a353-2443d8f517e2,False
d9933312-17e5-4dbe-b010-6952e39c2ec6,Christian PLC,Partner,Retail,15462403,9836,357 Hunt Fort,New Amyburgh,Connecticut,58573,Pakistan,001-623-708-7230,https://morrison.com/,2022-07-15T06:35:06,2024-07-07T18:24:35,8c14345c-22ce-4c09-9444-86e275246cde,False
